id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCDPCPO25N000001057,장소,공원,14226107,달맞이공원,,,50705,지역근린공원,4150010100104230000,경기도,이천시,창전동,,423,4150010100,4150051000,415004421889.0,향교로53번길,23,127.4429979,37.2858026,다사949207,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001058,장소,공원,14226108,달맞이공원,,,50705,지역근린공원,4128510700112280000,경기도,고양시일산동구,풍동,,1228,4128510700,4128554000,412853193018.0,숲속마을2로,71-2,126.8012829,37.6748566,다사383641,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001059,장소,공원,14226110,달빛공원,,,50705,지역근린공원,4146310100106920000,경기도,용인시기흥구,신갈동,,692,4146310100,4146351000,,,,127.1172301,37.2891272,다사660212,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001060,장소,공원,14226112,달성산업단지근린공원,,,50705,지역근린공원,2771025329200500001,대구광역시,달성군,논공읍,본리리,산50-1,2771025329,2771025300,,,,128.4626392,35.7382528,라마870495,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001061,장소,공원,14226114,달터근린공원,,,50705,지역근린공원,1168010300112710000,서울특별시,강남구,개포동,,1271,1168010300,1168069000,116804166059.0,개포로28길,47,127.0523242,37.4776954,다사604421,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001062,장소,공원,14226116,당골어린이공원,,,50706,어린이놀이터,1165010800114360006,서울특별시,서초구,서초동,,1436-6,1165010800,1165051000,116504163654.0,효령로68길,49-3,127.0227107,37.4855903,다사578430,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001063,장소,공원,14226118,당너머근린공원,,,50706,어린이놀이터,4141010100107570000,경기도,군포시,당동,,757,4141010100,4141051000,,,,126.9409529,37.3534397,다사504284,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001064,장소,공원,14226119,당말멀티파크,,,50705,지역근린공원,4141010100107790000,경기도,군포시,당동,,779,4141010100,4141051000,414104400042.0,군포로528번길,16,126.9464862,37.3525261,다사509283,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001065,장소,공원,14226120,근린공원,,,50705,지역근린공원,2826011400111130004,인천광역시,서구,당하동,,1113-4,2826011400,2826071000,,,,126.6767439,37.5870336,다사273545,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001066,장소,공원,14226122,대강면체육공원,,,50705,지역근린공원,4380031033105270000,충청북도,단양군,대강면,두음리,527,4380031033,4380031000,438003248028.0,사인암로,760-9,128.3579828,36.9197709,라바764805,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001067,장소,공원,14226123,대교공원,,,50705,지역근린공원,4480025022104100002,충청남도,홍성군,홍성읍,대교리,410-2,4480025022,4480025000,448003262026.0,문화로,191,126.6644995,36.6044547,다바252455,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001068,장소,공원,14226124,대궐재어린이공원,,,50706,어린이놀이터,1141011700100730008,서울특별시,서대문구,연희동,,73-8,1141011700,1141061500,,,,126.9370832,37.5740738,다사502528,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001069,장소,공원,14226127,대덕공원,,,50705,지역근린공원,2820010300110960000,인천광역시,남동구,만수동,,1096,2820010300,2820058300,,,,126.7401362,37.4461933,다사327388,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001070,장소,공원,14226128,대덕공원,,,50705,지역근린공원,2720010300104440001,대구광역시,남구,대명동,,444-1,2720010300,2720064000,,,,128.5818224,35.838466,라마977607,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001071,장소,공원,14226129,대도4어린이공원,,,50705,지역근린공원,4711110200100540001,경상북도,포항시남구,대도동,,54-1,4711110200,4711152500,471114709306.0,양학천로136번길,38,129.3642348,36.0233868,마마679823,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001072,장소,공원,14226130,대림3동체육공원,,,50705,지역근린공원,1156013300106110000,서울특별시,영등포구,대림동,,611,1156013300,1156072000,115603118006.0,도신로,1-16,126.8951428,37.504179,다사465451,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001073,장소,공원,14226131,대림어린이공원,,,50705,지역근린공원,1156013300108700000,서울특별시,영등포구,대림동,,870,1156013300,1156070000,115603118027.0,대림로,106,126.9033271,37.4914034,다사472437,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001074,장소,공원,14226132,명동공원,,,50705,지역근린공원,2720010300122540000,대구광역시,남구,대명동,,2254,2720010300,2720058600,272004232194.0,성당로48길,68,128.5774682,35.8531337,라마972623,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001075,장소,공원,14226134,대모산도시자연공원,,,50705,지역근린공원,1168011400200560000,서울특별시,강남구,일원동,,산56,1168011400,1168072000,,,,127.0812189,37.4798504,다사629423,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001076,장소,공원,14226135,대방체육공원,,,50705,지역근린공원,4812310500102590000,경상남도,창원시성산구,대방동,,259,4812310500,4812354000,481233328018.0,비음로,203-12,128.7113154,35.2166799,마라102919,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001077,장소,공원,14226138,어린이공원,,,50706,어린이놀이터,4139010100104590000,경기도,시흥시,대야동,,459,4139010100,4139051000,413904397151.0,대골길,47-6,126.7884211,37.4468374,다사370388,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001078,장소,공원,14226139,해오름공원,,,50705,지역근린공원,4113313200120790000,경기도,성남시중원구,중앙동,,2079,4113313200,4113352500,411334337042.0,광명로256번길,36,127.1585225,37.4402665,다사697379,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001079,장소,공원,14226140,대치근린공원,,,50705,지역근린공원,1168010600105120000,서울특별시,강남구,대치동,,512,1168010600,1168061000,,,,127.0698818,37.4950979,다사619440,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001080,장소,공원,14226145,대협어린이공원,,,50706,어린이놀이터,1162010200107460032,서울특별시,관악구,신림동,,746-32,1162010200,1162076500,,,,126.9134129,37.4748074,다사481418,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001081,장소,공원,14226146,호미걸이공원,,,50705,지역근린공원,4128710400107500013,경기도,고양시일산서구,대화동,,750-13,4128710400,4128758000,,,,126.7351794,37.6718952,다사325638,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001082,장소,공원,14226157,덕승공원,,,50705,지역근린공원,4825011800105070004,경상남도,김해시,어방동,,507-4,4825011800,4825058000,,,,128.9005718,35.2386734,마라274945,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001083,장소,공원,14226158,덕암어린이공원,,,50705,지역근린공원,3023011500100160001,대전광역시,대덕구,덕암동,,16-1,3023011500,3023057000,302304304165.0,덕암로246번길,21,127.4263844,36.4422284,다바934271,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001084,장소,공원,14226159,덕의근린공원,,,50705,지역근린공원,1153010600103390004,서울특별시,구로구,고척동,,339-4,1153010600,1153073000,115304148463.0,중앙로15길,72,126.8561755,37.5068956,다사430454,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001085,장소,공원,14226160,덕화공원,,,50705,지역근린공원,2726010900104000001,대구광역시,수성구,상동,,400-1,2726010900,2726062000,,,,128.6154891,35.8319062,마마007600,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001086,장소,공원,14226161,도곡공원,,,50705,지역근린공원,2723011500117250000,대구광역시,북구,서변동,,1725,2723011500,2723069500,,,,128.5960758,35.9277247,라마988706,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001087,장소,공원,14226162,도담공원,,,50705,지역근린공원,4825013000104340000,경상남도,김해시,관동동,,434,4825013000,4825063000,,,,128.7884636,35.1778642,마라173877,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001088,장소,공원,14226163,도당공원,,,50705,지역근린공원,4375025021200410100,충청북도,진천군,진천읍,교성리,산41-100,4375025021,4375025000,437503014046.0,문진로,1307,127.4199049,36.8470163,다바928720,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001089,장소,공원,14226164,도덕산공원,,,50705,지역근린공원,4121010100103170080,경기도,광명시,광명동,,317-80,4121010100,4121058000,412103187019.0,도덕로,86,126.8575996,37.4696391,다사431413,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001090,장소,공원,14226165,도란길어린이공원,,,50706,어린이놀이터,5211310300108540003,전북특별자치도,전주시덕진구,인후동1가,,854-3,5211310300,5211356000,,,,127.1643782,35.8334246,다마696597,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001091,장소,공원,14226167,도림2동체육공원,,,50705,지역근린공원,1156011800102540000,서울특별시,영등포구,도림동,,254,1156011800,1156058500,115604154306.0,도신로15길,11,126.8978742,37.5063744,다사467454,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001092,장소,공원,14226168,도랫말근린공원,,,50705,지역근린공원,4141010100107910000,경기도,군포시,당동,,791,4141010100,4141052000,,,,126.9411741,37.3497757,다사505280,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001093,장소,공원,14226169,선성공원,,,50705,지역근린공원,4717042032101760001,경상북도,안동시,도산면,서부리,176-1,4717042032,4717042000,471704721642.0,선성4길,17-4,128.8117056,36.6967549,마바171562,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001094,장소,공원,14226170,도장근린공원,,,50705,지역근린공원,4141010400111450007,경기도,군포시,산본동,,1145-7,4141010400,4141062000,,,,126.9285323,37.3562208,다사493287,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001095,장소,공원,14226171,도토리공원,,,50705,지역근린공원,3114010600114950001,울산광역시,남구,삼산동,,1495-1,3114010600,3114057000,,,,129.326428,35.5477829,마마655295,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001096,장소,공원,14226172,도토리공원,,,50706,어린이놀이터,4719012200106620001,경상북도,구미시,인의동,,662-1,4719012200,4719067000,,,,128.4284143,36.1006461,라마835896,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001097,장소,공원,14226173,도화공원,,,50705,지역근린공원,1159010200102440050,서울특별시,동작구,상도동,,244-50,1159010200,1159056000,115904157445.0,성대로17길,52,126.9353194,37.499847,다사500446,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001098,장소,공원,14226173,도화공원,,,50705,지역근린공원,1159010200102440050,서울특별시,동작구,상도동,,244-50,1159010200,1159056000,115904157445.0,성대로17길,52,126.9353194,37.499847,다사500446,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001099,장소,공원,14226174,어린이공원,,,50705,지역근린공원,4146510100106780001,경기도,용인시수지구,풍덕천동,,678-1,4146510100,4146551000,414654415045.0,문인로31번길,7-56,127.1005644,37.3319381,다사646259,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001100,장소,공원,14226176,독서당공원,,,50705,지역근린공원,1120010900200370007,서울특별시,성동구,금호동1가,,산37-7,1120010900,1120059000,,,,127.0289757,37.5506427,다사583502,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001101,장소,공원,14226177,돋을볕공원,,,50705,지역근린공원,4623010300108280000,전라남도,광양시,도이동,,828,4623010300,4623051500,,,,127.6732423,34.9281162,라라158592,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001102,장소,공원,14226178,돌고개공원,,,50705,지역근린공원,4380025327102200001,충청북도,단양군,매포읍,평동리,220-1,4380025327,4380025300,,,,128.3000756,37.0372079,라바711934,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001103,장소,공원,14226179,돌마공원,,,50705,지역근린공원,4113510600101270008,경기도,성남시분당구,이매동,,127-8,4113510600,4113560000,,,,127.1267344,37.3870414,다사669320,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001104,장소,공원,14226180,돌산공원,,,50705,지역근린공원,2729010700117160000,대구광역시,달서구,신당동,,1716,2729010700,2729058500,272904241228.0,서당로9길,40-28,128.4935863,35.8572489,라마897627,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001105,장소,공원,14226181,반지산근린공원,,,50705,지역근린공원,4122010900106620000,경기도,평택시,이충동,,662,4122010900,4122051000,,,,127.0644644,37.0589722,다바612956,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001106,장소,공원,14226182,돌산어린이공원,,,50706,어린이놀이터,2814010300100010173,인천광역시,동구,송현동,,1-173,2814010300,2814057000,,,,126.6420661,37.4823924,다사241429,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001107,장소,공원,14226183,어린이공원,,,50705,지역근린공원,4122010900106760000,경기도,평택시,이충동,,676,4122010900,4122051000,,,,127.0691336,37.0585354,다바616956,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001108,장소,공원,14226184,동공원,,,50705,지역근린공원,4111113700200220003,경기도,수원시장안구,연무동,,산22-3,4111113700,4111160000,,,,127.0248013,37.2911806,다사578214,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001109,장소,공원,14226185,쿵구공원,,,50705,지역근린공원,3117010100111180000,울산광역시,동구,방어동,,1118,3117010100,3117051000,,,,129.4107037,35.4866509,마마733228,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001110,장소,공원,14226186,어린이교통공원,,,50705,지역근린공원,2814010700103180000,인천광역시,동구,송림동,,318,2814010700,2814061000,281403150035.0,방축로,231,126.670087,37.478007,다사266424,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001111,장소,공원,14226187,동동공원,,,50705,지역근린공원,4613013000107350000,전라남도,여수시,안산동,,735,4613013000,4613078000,461304646808.0,장성3길,15,127.6564373,34.7530969,라라143398,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001112,장소,공원,14226188,동막골근린공원,,,50705,지역근린공원,4141010100107340002,경기도,군포시,당동,,734-2,4141010100,4141051000,,,,126.9461582,37.357407,다사509288,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001113,장소,공원,14226189,동명근린공원,,,50705,지역근린공원,1174010200102150000,서울특별시,강동구,고덕동,,215,1174010200,1174056000,117404172035.0,고덕로83길,55,127.1674942,37.559783,다사706512,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001114,장소,공원,14226190,동문어린이공원,,,50706,어린이놀이터,1165010300100700000,서울특별시,서초구,우면동,,70,1165010300,1165065100,116503121009.0,바우뫼로,53,127.0267788,37.472748,다사581416,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001115,장소,공원,14226191,동백호수공원,,,50705,지역근린공원,4146311600108430000,경기도,용인시기흥구,중동,,843,4146311600,4146357500,414633204023.0,동백5로,12,127.149616,37.2759306,다사689197,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001116,장소,공원,14226194,동변공원,,,50705,지역근린공원,2723011400106780000,대구광역시,북구,동변동,,678,2723011400,2723069500,,,,128.6021926,35.9192235,라마994697,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001117,장소,공원,14226195,동부근린공원,,,50705,지역근린공원,2671025021104280000,부산광역시,기장군,기장읍,동부리,428,2671025021,2671025000,267104220280.0,차성동로126번길,13-5,129.2161677,35.2498467,마라561962,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001118,장소,공원,14226196,동산공원,,,50705,지역근린공원,4615013300117100001,전라남도,순천시,조례동,,1710-1,4615013300,4615066100,461504649830.0,유동2길,4,127.5161372,34.9532514,라라014620,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001119,장소,공원,14226197,동산어린이공원,,,50705,지역근린공원,1123010500109980001,서울특별시,동대문구,답십리동,,998-1,1123010500,1123061000,,,,127.0575349,37.566977,다사609520,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
KCDPCPO25N000001120,장소,공원,14226198,봉산어린이공원,,,50705,지역근린공원,5113011300111960001,강원특별자치도,원주시,봉산동,,1196-1,5113011300,5113063500,,,,127.9662053,37.3426757,라사412271,20251027,맵퍼스,KC_498_DMSTC_MCST_PBL_CT_PARK_2025,20250822
